2020-06-07,0.381,59.236,NULL,Zambia
2020-06-08,0.544,65.274,NULL,Zambia
2020-06-09,0.544,65.274,NULL,Zambia
2020-06-10,0.544,65.274,NULL,Zambia
2020-06-11,0.544,65.274,NULL,Zambia
2020-06-12,0.544,71.856,NULL,Zambia
2020-06-13,0.544,73.814,NULL,Zambia
2020-06-14,0.598,73.869,NULL,Zambia
2020-06-15,0.598,75.174,NULL,Zambia
2020-06-16,0.598,76.425,NULL,Zambia
2020-06-17,0.598,76.806,NULL,Zambia
2020-06-18,0.598,77.024,NULL,Zambia
2020-06-19,0.598,77.785,NULL,Zambia
2020-06-20,0.598,77.785,NULL,Zambia
2020-06-21,0.598,77.785,NULL,Zambia
2020-06-22,0.598,77.785,NULL,Zambia
2020-06-23,0.979,80.342,NULL,Zambia
2020-06-24,0.979,80.995,NULL,Zambia
2020-06-25,0.979,81.43,NULL,Zambia
2020-06-26,1.142,83.279,NULL,Zambia
2020-06-27,1.142,83.279,NULL,Zambia
2020-06-28,1.197,84.693,NULL,Zambia
2020-06-29,1.197,85.292,NULL,Zambia
2020-06-30,1.305,86.706,NULL,Zambia
2020-07-01,1.632,88.773,NULL,Zambia
2020-07-02,1.632,88.773,NULL,Zambia
2020-07-03,1.632,88.773,NULL,Zambia
2020-07-04,1.632,88.773,NULL,Zambia
2020-07-05,1.632,88.773,NULL,Zambia
2020-07-06,1.632,88.773,NULL,Zambia
2020-07-07,2.285,103.079,NULL,Zambia
2020-07-08,2.285,103.079,NULL,Zambia
2020-07-09,2.285,103.079,NULL,Zambia
2020-07-10,2.285,103.079,NULL,Zambia
2020-07-11,2.285,103.079,NULL,Zambia
2020-07-12,2.285,103.079,NULL,Zambia
2020-07-13,2.285,103.079,NULL,Zambia
2020-07-14,2.285,103.079,NULL,Zambia
2020-07-15,2.285,103.079,NULL,Zambia
